# Age of Mithology
https://youtube.com/watch?v=k9FPoyd_RIA	available	Breath of Fire IV Music ~ Dying Wish
https://youtube.com/watch?v=FldEkQ8sOWY	available	Breath of Fire IV Music ~ Even Towards Death, Valiantly
https://youtube.com/watch?v=ZQx1QwADjmc	available	Breath of Fire IV Music ~ How Long Will The Rain Last
https://youtube.com/watch?v=JlL16dlm1Z4	available	Breath of Fire IV Music ~ I'm A Faerie!
https://youtube.com/watch?v=k1yW9qGqnks	available	Breath Of Fire IV Music ~ It's An Easy Win
https://youtube.com/watch?v=zzkR1is5kgQ	available	Breath of Fire IV Music ~ Landscape
https://youtube.com/watch?v=46o5cUSyJJM	available	Breath of Fire IV Music ~ Like The Sun, Like The Moon
https://youtube.com/watch?v=D_krfgYt3Cw	available	Breath of Fire IV Music ~ Maybe I'll Even Buy A Sheep
https://youtube.com/watch?v=JGbKecflE1k	available	Breath of Fire IV Music ~ Men Of War
https://youtube.com/watch?v=Te0wrJB3IxE	available	Breath of Fire IV Music ~ Song Of The Plains
https://youtube.com/watch?v=zGJtCs3Do8E	available	Breath of Fire IV Music ~ The Bastard Sword
https://youtube.com/watch?v=I_U8AYYRAOk	available	Breath Of Fire IV Music ~ The World Beneath Your Feet
https://youtube.com/watch?v=ir_wWiX6Jms	available	Breath of Fire IV Music ~ Thousand Wings
https://youtube.com/watch?v=gd-XR4PlniQ	available	Breath of Fire IV Music ~ Truth and Dreams
https://youtube.com/watch?v=GbfV5lcPsZw	available	Breath of Fire IV Music ~ Working Today, Too
https://youtube.com/watch?v=u4ZH9VZiLB8	available	Breath of Fire IV Music ~ Yet The Merchants Will Go

# Bubble Bobble Neo/Plus
https://youtube.com/watch?v=MNeKGa9CnS4	available	Bubble Bobble Neo/Plus Arrange OST - Area 5

# Bujingai: The Forsaken City
https://youtube.com/watch?v=a0Cwq2Xk07M	available	29  Bujingai The Forsaken City   Bujingai Swordmaster OST   Heartless Vision Cool Breeze Full Moon
https://youtube.com/watch?v=NjouhHEmdSM	available	32  Bujingai The Forsaken City   Bujingai Swordmaster OST   Battle Results Result
https://youtube.com/watch?v=_3Jbl0du59U	available	33  Bujingai The Forsaken City   Bujingai Swordmaster OST   Second Advent of The Founder Naguri Them
https://youtube.com/watch?v=8CjtxoxZQNE	available	38  Bujingai The Forsaken City   Bujingai Swordmaster OST   Meditating on The Pagoda Stage 7 2

# Capcom vs SNK 2
https://youtube.com/watch?v=AToEMNSnN98	available	Capcom vs SNK 2 Music-Fight Your Way (Nairobi Stage)
https://youtube.com/watch?v=-Qm7gyQVhVo	available	Capcom vs SNK 2 Music-Nebuta (Aomori Stage)
https://youtube.com/watch?v=dzVtSEuzv4E	available	Capcom vs SNK 2 Music-Player Select
https://youtube.com/watch?v=ZIgTleO4tmw	available	Capcom vs SNK 2 Music-Wicked Fight (Shanghai Stage)

# Castlevania 4
https://youtube.com/watch?v=iWMN91gMD_4	available	Super Castlevania IV OST: Stage 1 Theme of Simon Belmont (1-2)
https://youtube.com/watch?v=fVN8CA-Ufkk	available	Super Castlevania IV OST: Stage 2 The Forest of Monsters (2-1)
https://youtube.com/watch?v=PzXtYhCoTpM	available	Super Castlevania IV OST: Stage 3 The Submerged City (3-3)
https://youtube.com/watch?v=R5lGm6Cne5c	available	Super Castlevania IV OST: Stage 4 Clockwork Mansion 2 (4-2)
https://youtube.com/watch?v=xQRMjAg2jN0	available	Super Castlevania IV OST: Stage 4 Clockwork Mansion (4-1)
https://youtube.com/watch?v=g11Or2ZvKWU	available	Super Castlevania IV OST: Stage 7 The Library (7-1)

# Castlevania Aria of Sorrow
https://youtube.com/watch?v=eEdgubvviYk	available	Castlevania: Aria of Sorrow - Clock Tower (High Quality)
https://youtube.com/watch?v=GgecZ6UKZOE	available	Castlevania: Aria of Sorrow - Forbidden Area (without sfx) (High Quality)
https://youtube.com/watch?v=mHpBPV6YyGw	available	Castlevania: Aria of Sorrow - Heart of Fire (High Quality)
https://youtube.com/watch?v=SAcBbFPDmVg	available	Castlevania: Aria of Sorrow - Inner Quarters (High Quality)
https://youtube.com/watch?v=r8NVBJ-9Je4	available	Castlevania: Aria of Sorrow - Premonition (High Quality)
https://youtube.com/watch?v=_3u32tLmo1A	available	Castlevania: Aria of Sorrow - The Arena (High Quality)
https://youtube.com/watch?v=cysYXH2L9Ys	available	Castlevania: Aria of Sorrow - Top Floor (High Quality)
https://youtube.com/watch?v=wkTb9PnHSuk	available	Castlevania: Aria of Sorrow - Underground Reservoir (High Quality)
https://youtube.com/watch?v=2yQBMexiR2A	available	Castlevania: Aria of Sorrow - You Are (Not) Alone (High Quality)

# Castlevania Bloodlines
https://youtube.com/watch?v=nH9X1iRAjC0	available	Castlevania Bloodlines Music - Iron blue intention (Stage 4)
https://youtube.com/watch?v=jfYobrOMHMg	available	Castlevania Bloodlines OST - Calling From Heaven (Stage 6)
https://youtube.com/watch?v=KYhd7Hdpgtw	available	Castlevania Bloodlines OST - Reincarnated Soul (Stage 1)
https://youtube.com/watch?v=52s8RZ63fW8	available	Castlevania Bloodlines OST - Theme of Simon
https://youtube.com/watch?v=d_0E26JXVx4	available	Castlevania Bloodlines OST - The Sinking Old Sanctuary (Stage 2)

# Castlevania Chronicles
https://youtube.com/watch?v=9EbNBmnHL6M	available	Castlevania Chronicles OST - 03 The Bathead / 04 Vampire Killer (Arrange Ver.)
https://youtube.com/watch?v=UMMIdnJnQ5Q	available	Castlevania Chronicles OST - 07 Thrashard In The Cave (Arrange Ver.)
https://youtube.com/watch?v=wzQMHv1EVYA	available	Castlevania Chronicles OST - 08 Wicked Child (Arrange Ver.)
https://youtube.com/watch?v=K0ZFLHng23Q	available	Castlevania Chronicles OST - 11 Moon Fight (Arrange Ver.)
https://youtube.com/watch?v=1jgtTazV8yY	available	Castlevania Chronicles OST - 23 The Bathead / 24 Vampire Killer (Original Ver.)
https://youtube.com/watch?v=LZ9zNhBCVxk	available	Castlevania Chronicles OST - 27 Thrashard In The Cave (Original Ver.)
https://youtube.com/watch?v=GGkDRs3nuYo	available	Castlevania Chronicles OST - 28 Wicked Child (Original Ver.)
https://youtube.com/watch?v=dptf_kOVakc	available	Castlevania Chronicles OST - 31 Moon Fight (Original Ver.)

# Castlevania Curse of Darkness
https://youtube.com/watch?v=iLyZeX1_DRA	available	Abandoned Castle ~ Curse of Darkness ~
https://youtube.com/watch?v=Ctfei6MHrOc	available	Baljhet Mountains
https://youtube.com/watch?v=UAhddruIeow	available	Cordova Town
https://youtube.com/watch?v=Udxv8z4e9kM	available	Eneomaos Machine Tower
https://youtube.com/watch?v=g1tMrL6n0-w	available	Garibaldi Courtyard
https://youtube.com/watch?v=T2eGflRUjYc	available	Garibaldi Temple
https://youtube.com/watch?v=3arhypKOlqE	available	Mortvia Aqueduct
https://youtube.com/watch?v=vLLz8-HMnJA	available	Mortvia Fountain
https://youtube.com/watch?v=K7AhB8EmSCo	available	Sarabande of Healing
https://youtube.com/watch?v=HU1o3fSBfiE	available	The Cave of Jigramunt
https://youtube.com/watch?v=fFtFadLvtsc	available	The Forest of Jigramunt

# Castlevania Harmony of Dissonance
https://youtube.com/watch?v=DwHAgObH6JE	available	Castlevania   Harmony of Dissonance OST 4 Successor Of Fate
https://youtube.com/watch?v=e3y7S6YmUFg	available	Castlevania   Harmony of Dissonance OST 5   Offense and Defense
https://youtube.com/watch?v=MU5Bb1NLTHI	available	Castlevania: Harmony of Dissonance - Successor of Fate (High Quality)

# Castlevania Lament of Innocence
https://youtube.com/watch?v=wyahbjZ0hjE	available	Castlevania: Lament of Innocence OST - Fog-enshrouded Nightscape
https://youtube.com/watch?v=lnaZHvYfK9k	available	Castlevania: Lament of Innocence OST - Garden Forgotten by Time
https://youtube.com/watch?v=IPAl5qDwIb0	available	Castlevania: Lament of Innocence OST - Ghostly Theatre
https://youtube.com/watch?v=TrOpiF8HH8A	available	Castlevania: Lament of Innocence OST - House of Sacred Remains
https://youtube.com/watch?v=Kw9kPBI52QU	available	Castlevania: Lament of Innocence OST - Lament of Innocence (Leon's Theme)
https://youtube.com/watch?v=7Chg2UK3-nw	available	Castlevania: Lament of Innocence OST - Rear Garden

# Castlevania Lords of Shadow
https://youtube.com/watch?v=lNNoTUiomiI	available	Castlevania Lords Of Shadow OST - Ascension
https://youtube.com/watch?v=YS-UKrisJg8	available	Castlevania Lords Of Shadow OST - Belmont's Theme
https://youtube.com/watch?v=N3sGQgGxTBs	available	Castlevania Lords Of Shadow OST - Luminous Vista
https://youtube.com/watch?v=1BpMWY0FgSI	available	Castlevania Lords Of Shadow OST - Main Title
https://youtube.com/watch?v=1sHauQrv418	available	Castlevania Lords Of Shadow OST - Mountain Pass
https://youtube.com/watch?v=PghEccwexqs	available	Castlevania Lords Of Shadow OST - Ruined Bridge
https://youtube.com/watch?v=jnN_UoyYLHs	available	Castlevania Lords Of Shadow OST - The Swamp Troll
https://youtube.com/watch?v=kEObjtWZYEg	available	Castlevania Lords Of Shadow OST - The Travel Book
https://youtube.com/watch?v=JQtPFOZ4WDk	available	Castlevania Lords Of Shadow OST - The Warg
https://youtube.com/watch?v=VxFxqSQDuT8	available	Castlevania Lords Of Shadow OST - Waterfalls Of Aghartha

# Castlevania Portrait of Ruin
https://youtube.com/watch?v=L0HVTx0gVho	available	Castlevania: Portrait of Ruin OST (4) Invitation of a Crazed Moon

# Castlevania Rondo of Blood
https://youtube.com/watch?v=hEWciElHBgU	available	Castlevania Rondo of Blood Music - Cemetery (Stage 3a)
https://youtube.com/watch?v=CT6PC3z-BLA	available	Castlevania Rondo of Blood Music - Cross a fear (Stage 2a)
https://youtube.com/watch?v=r1dRzjA_Xlc	available	Castlevania Rondo of Blood Music - Opus 13 (Stage 5b)
https://youtube.com/watch?v=oRHXEtfawVo	available	Castlevania Rondo of Blood Music - Picture of a Ghost ship
